EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled
1784332685.3398666,4.558730363845825,-200.0,200.0,0.2,6.283185305650508,0.1865881230646862,1.0000000002955658,1.185143108394084e-10,6.283185306137115,1784332685.3012202,0.17959800257119324,1.0000000003073692,6.2831853057570015, 1784332685.29822, 1784332685.327767,0.9719897598642353,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332685.4420223,4.66088604927063,-200.0,200.0,0.2,6.283185305655123,0.22748453142914496,1.000000000233032,1.1298071879740173e-10,6.283185306144422,1784332685.4700587,None,None,None, None, 1784332685.4084644,1.0944978737303201,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332685.5379725,4.756836175918579,-200.0,200.0,0.2,6.283185305655532,0.28819236704316953,1.0000000001404852,8.206947532714288e-11,6.283185306152971,1784332685.5469873,None,None,None, None, 1784332685.4867969,1.0528534285995748,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332685.6401277,4.858991384506226,-200.0,200.0,0.2,6.283185305633897,0.35618740270347937,1.000000000036857,-1.307467325315264e-10,6.2831853061331575,1784332685.695716,None,None,None, None, 1784332685.725748,0.996452410502375,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332685.7357175,4.954581260681152,-200.0,200.0,0.2,6.283185305628562,0.42563421662226447,0.9999999999295138,-6.210323118226244e-11,6.283185306128554,1784332685.695716,None,None,None, None, 1784332685.725748,0.996452410502375,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332685.8354094,5.0542731285095215,-200.0,200.0,0.2,6.28318530562922,0.4952913205767039,0.9999999998214739,-2.6206101829538934e-11,6.2831853061257465,1784332685.8028533,None,None,None, None, 1784332685.829403,1.0177443980695584,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332685.9389281,5.15779185295105,-200.0,200.0,0.2,6.283185305668756,0.5649767103786897,0.999999999713436,3.249677244546899e-10,6.283185306150186,1784332685.8780568,None,None,None, None, 1784332685.893786,0.9760699022367114,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.0386212,5.2574849128723145,-200.0,200.0,0.2,6.28318530567262,0.6346658628869564,0.9999999996081474,1.511342079253391e-10,6.283185306160672,1784332686.0436275,None,None,None, None, 1784332685.9689815,1.0562187127092881,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.1357396,5.354603290557861,-200.0,200.0,0.2,6.283185305735771,0.7043555151764582,0.9999999995031275,6.817156813075286e-10,6.2831853062726575,1784332686.1117163,None,None,None, None, 1784332686.0876846,0.9238390470098932,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.2352443,5.454107999801636,-200.0,200.0,0.2,6.283185305693545,0.7740452338361179,0.9999999994025084,-3.0558069118879204e-11,6.283185306269779,1784332686.2059028,None,None,None, None, 1784332686.1663415,1.0912566910526404,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.3359628,5.554826498031616,-200.0,200.0,0.2,6.283185305714207,0.33553492407291574,1.0000000000821216,-8.144618886584577e-11,6.283185306264165,1784332686.340991,0.3288394542974712,1.0000000000924398,6.283185305799866, 1784332686.303908, 1784332686.3059084,0.9577908630642185,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.4359696,5.6548333168029785,-200.0,200.0,0.2,6.283185305700636,0.3759265681228743,1.0000000000229325,-9.11527832824946e-11,6.283185306251911,1784332686.409267,None,None,None, None, 1784332686.431973,1.0317374574956322,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.535657,5.754520654678345,-200.0,200.0,0.2,6.283185305706554,0.436384932293268,0.9999999999335176,5.415888331146739e-11,6.283185306256994,1784332686.5031009,None,None,None, None, 1784332686.5316472,0.9123652447710615,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.635726,5.8545897006988525,-200.0,200.0,0.2,6.283185305715507,0.5043185691635119,0.9999999998334491,1.0380241843666384e-10,6.283185306264125,1784332686.635726,None,None,None, None, 1784332686.6187003,1.0124934284751548,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.7354763,5.954339981079102,-200.0,200.0,0.2,6.283185305718862,0.5737559114095097,0.9999999997317873,8.303807220777317e-11,6.283185306274765,1784332686.6999443,None,None,None, None, 1784332686.6999443,0.9675638892632615,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.8356018,6.0544655323028564,-200.0,200.0,0.2,6.283185305715072,0.6434117283902229,0.9999999996300394,2.7424677296333828e-11,6.283185306277278,1784332686.7915723,None,None,None, None, 1784332686.7850604,0.941565707492184,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332686.9368577,6.155721426010132,-200.0,200.0,0.2,6.28318530570752,0.7130969467565723,0.9999999995279844,-2.339913639725228e-11,6.283185306275344,1784332686.87419,None,None,None, None, 1784332686.9132907,1.019798090693401,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.0352378,6.254101514816284,-200.0,200.0,0.2,6.283185305699825,0.7827860764897145,0.9999999994253973,-5.4289014890860705e-11,6.283185306268053,1784332687.008483,None,None,None, None, 1784332686.9919655,1.0934872024105966,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.135862,6.3547258377075195,-200.0,200.0,0.2,6.283185305699083,0.8524757257546418,0.9999999993222732,-2.1131144286013462e-11,6.283185306266693,1784332687.0728471,None,None,None, None, 1784332687.1343558,1.0002269112431346,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.236075,6.454938650131226,-200.0,200.0,0.2,6.2831853057660005,0.9221654440126521,0.9999999992190974,5.739384401729704e-10,6.283185306350884,1784332687.2195368,None,None,None, None, 1784332687.210017,0.92509816285096,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.3351283,6.553992033004761,-200.0,200.0,0.2,6.283185305786235,0.5081725193842082,0.9999999998380695,1.2930038214885067e-10,6.283185306359584,1784332687.2868237,0.5017844840190356,0.9999999998475454,6.283185305843326, 1784332687.318867, 1784332687.3377934,0.9113468424424206,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.4395425,6.6584062576293945,-200.0,200.0,0.2,6.283185305780992,0.5509538172115762,0.9999999997784601,1.1540143088846816e-10,6.283185306367203,1784332687.4495413,None,None,None, None, 1784332687.447546,1.071969216884653,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.535761,6.754624843597412,-200.0,200.0,0.2,6.283185305758466,0.6125652034706185,0.9999999996922908,-8.486447218401087e-11,6.2831853063527,1784332687.5237367,None,None,None, None, 1784332687.5237367,1.0959972647675054,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.6357358,6.854599475860596,-200.0,200.0,0.2,6.283185305749447,0.6807761348871993,0.9999999995953549,-4.51393357362731e-11,6.283185306348526,1784332687.6162164,None,None,None, None, 1784332687.5937042,1.0404144730107727,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.7387857,6.95764946937561,-200.0,200.0,0.2,6.283185305741412,0.7502558814391949,0.9999999994959892,-7.051491330687817e-11,6.283185306343069,1784332687.6936061,None,None,None, None, 1784332687.665501,0.9646722557598955,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.8354585,7.054322242736816,-200.0,200.0,0.2,6.283185305753231,0.81991745146179,0.9999999993958036,7.925238100453704e-11,6.283185306349267,1784332687.7718177,None,None,None, None, 1784332687.8179038,1.034530044892996,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332687.9357378,7.154601573944092,-200.0,200.0,0.2,6.2831853057643565,0.889603436021448,0.9999999992964067,1.1681026907071384e-10,6.283185306367187,1784332687.9252267,None,None,None, None, 1784332687.9097137,0.9386963181875668,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332688.0364962,7.255359888076782,-200.0,200.0,0.2,6.283185305779128,0.9592926675400897,0.9999999991977804,1.876526014633978e-10,6.283185306382223,1784332688.0053556,None,None,None, None, 1784332687.988842,0.9771266378002109,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332688.1361554,7.3550190925598145,-200.0,200.0,0.2,6.283185305766483,1.0289823303222512,0.9999999991001829,-5.4446004235002875e-12,6.283185306381868,1784332688.1433675,None,None,None, None, 1784332688.134148,0.9329172485473873,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332688.2375734,7.456437110900879,-200.0,200.0,0.2,6.283185305753509,1.0986720503752863,0.9999999990017041,-6.000317750786145e-11,6.283185306377501,1784332688.2405725,None,None,None, None, 1784332688.2240312,1.0195299332731809,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332688.3354309,7.554294586181641,-200.0,200.0,0.2,6.283185305784702,0.6780759761345012,0.9999999996496706,-2.3879433481518903e-11,6.283185306373385,1784332688.3157248,0.6716007168568848,0.9999999996595409,6.283185305849758, 1784332688.328925, 1784332688.308221,1.0582800896847289,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332688.4386866,7.65755033493042,-200.0,200.0,0.2,6.28318530578857,0.7202204703418849,0.9999999995908838,3.7018138380530647e-11,6.283185306376268,1784332688.3935947,None,None,None, None, 1784332688.443195,1.0596663056963869,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332688.536836,7.755699634552002,-200.0,200.0,0.2,6.2831853057953335,0.7815315401081606,0.9999999995055991,7.917642874433894e-11,6.2831853063813865,1784332688.5512366,None,None,None, None, 1784332688.5188115,0.9971255096882171,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
